subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
0,197,2353,1,0,1,0.587256301,0.412743699
0,198,4758,1,0,3,0.654303709,0.345696291
0,199,2715,1,0,4,0.703584374,0.296415626
0,200,1573,1,0,0,0.726067747,0.273932253
0,201,1712,0,4,4,0.426388889,0.573611111
0,202,2040,1,3,4,0.555183946,0.444816054
0,203,2372,0,5,4,0.419354839,0.580645161
0,204,4185,1,5,4,0.507297433,0.492702567
0,205,3429,0,0,1,0.449592987,0.550407013
0,206,2044,1,2,3,0.568117581,0.431882419
0,207,2542,0,5,0,0.498705781,0.501294219
0,208,1576,0,5,1,0.430249633,0.569750367
0,209,2497,1,0,0,0.505309735,0.494690265
0,210,2511,0,4,0,0.373310074,0.626689926
0,211,1564,0,3,3,0.407865987,0.592134013
0,212,1616,0,3,0,0.410181818,0.589818182
0,213,2987,0,5,4,0.522686025,0.477313975
0,214,3625,1,4,5,0.557703574,0.442296426
0,215,2226,1,0,5,0.501237011,0.498762989
0,216,2179,1,0,3,0.531782946,0.468217054
0,217,1847,1,0,4,0.630434783,0.369565217
0,218,1569,0,1,0,0.605042017,0.394957983
0,219,2371,1,0,5,0.65191447,0.34808553
0,220,2482,1,0,4,0.437147462,0.562852538
0,221,2747,1,0,0,0.60443916,0.39556084
0,222,2918,0,5,3,0.398050975,0.601949025
0,223,3706,0,5,4,0.456017269,0.543982731
0,224,3625,0,5,0,0.409787736,0.590212264
0,225,3938,1,0,0,0.440071102,0.559928898
0,226,2329,1,0,0,0.410476599,0.589523401
0,227,2028,1,1,4,0.508908686,0.491091314
0,228,1665,0,4,0,0.336065574,0.663934426
0,229,1580,0,5,0,0.41472577,0.58527423
0,230,4189,1,4,5,0.493912628,0.506087372
0,231,2626,1,4,4,0.605,0.395
0,232,3783,0,4,1,0.48615564,0.51384436
0,233,2920,1,3,5,0.560500184,0.439499816
0,234,4843,1,1,0,0.515099223,0.484900777
0,235,5275,1,2,4,0.513175355,0.486824645
0,236,5630,1,0,2,0.503235348,0.496764652
0,237,1871,0,5,1,0.584384384,0.415615616
0,238,4173,0,4,1,0.540803274,0.459196726
0,239,2828,1,3,4,0.499806277,0.500193723
1,120,4960,1,0,5,0.491049229,0.508950771
1,121,6438,1,5,5,0.272207268,0.727792732
1,122,5125,1,0,5,0.472487784,0.527512216
1,123,4268,1,0,5,0.36872087,0.63127913
1,124,4726,0,5,2,0.51913815,0.48086185
1,125,5392,0,5,2,0.30647986,0.69352014
1,126,3471,0,0,0,0.420051858,0.579948142
1,127,4299,0,5,2,0.443403028,0.556596972
1,128,4299,0,5,5,0.447313329,0.552686671
1,129,4088,1,5,5,0.25146771,0.74853229
1,130,3147,1,0,0,0.545225225,0.454774775
1,131,3923,1,0,0,0.280142748,0.719857252
1,132,3889,1,2,5,0.661609668,0.338390332
1,133,4426,1,0,0,0.662675102,0.337324898
1,134,3035,0,5,0,0.530477759,0.469522241
1,135,4915,0,0,0,0.69664293,0.30335707
1,136,5395,0,5,2,0.366385235,0.633614765
1,137,5623,0,2,5,0.62493331,0.37506669
1,138,6208,0,2,0,0.346971649,0.653028351
1,139,2323,0,0,0,0.352130865,0.647869135
1,140,3491,1,2,0,0.705242051,0.294757949
1,141,5468,0,5,0,0.423372348,0.576627652
1,142,6446,1,5,5,0.320198573,0.679801427
1,143,4541,0,2,2,0.698905574,0.301094426
1,144,3991,1,0,5,0.216810217,0.783189783
1,145,4235,1,5,5,0.351995406,0.648004594
1,146,5489,0,5,5,0.456913828,0.543086172
1,147,6380,1,5,5,0.508777429,0.491222571
1,148,3385,0,5,0,0.252289513,0.747710487
1,149,4479,0,5,5,0.476222371,0.523777629
1,150,3546,1,0,5,0.297518331,0.702481669
1,151,3266,0,5,0,0.752908757,0.247091243
1,152,2267,0,0,0,0.531980591,0.468019409
1,153,3808,1,0,2,0.227678571,0.772321429
1,154,4033,1,5,2,0.318125465,0.681874535
1,155,3093,1,0,5,0.399612027,0.600387973
1,156,3486,0,0,2,0.41881813,0.58118187
1,157,5401,1,0,5,0.575078689,0.424921311
1,158,2833,1,5,0,0.718319802,0.281680198
1,159,1746,1,0,5,0.486254296,0.513745704
1,160,2741,0,5,0,0.604614161,0.395385839
1,161,2186,1,0,5,0.494053065,0.505946935
1,162,2803,1,0,0,0.687581134,0.312418866
1,163,1702,1,0,2,0.599294947,0.400705053
1,164,2152,1,0,0,0.690055762,0.309944238
1,165,1414,0,0,5,0.484441301,0.515558699
1,166,1979,0,5,2,0.537645275,0.462354725
1,167,1929,0,5,2,0.485225505,0.514774495
1,168,1618,1,0,5,0.431396786,0.568603214
1,169,1534,1,0,0,0.550195567,0.449804433
1,170,1384,1,2,5,0.520231214,0.479768786
1,171,1343,0,0,0,0.496649293,0.503350707
1,172,1683,0,0,0,0.591800357,0.408199643
1,173,2062,0,5,0,0.658583899,0.341416101
1,174,1539,0,5,5,0.532163743,0.467836257
1,175,1601,0,5,5,0.508148148,0.491851852
1,176,1858,1,0,0,0.685863874,0.314136126
1,177,1467,0,5,5,0.656178051,0.343821949
1,178,1867,1,5,5,0.627209427,0.372790573
1,179,1450,1,0,5,0.466206897,0.533793103
1,180,2378,1,5,5,0.724978974,0.275021026
1,181,2138,0,2,5,0.607109448,0.392890552
1,182,1414,1,0,0,0.456152758,0.543847242
1,183,1971,1,5,2,0.595129376,0.404870624
1,184,1983,0,5,0,0.648512355,0.351487645
1,185,2258,0,5,0,0.806908769,0.193091231
1,186,1400,0,5,0,0.539285714,0.460714286
1,187,1192,0,5,0,0.497483221,0.502516779
1,188,1291,0,5,0,0.707978311,0.292021689
1,189,1035,0,2,0,0.4,0.6
1,190,2068,0,0,5,0.616054159,0.383945841
1,191,1164,0,5,0,0.444158076,0.555841924
1,192,1482,1,5,5,0.649122807,0.350877193
1,193,1122,0,2,0,0.431372549,0.568627451
1,194,1763,0,0,0,0.708451503,0.291548497
1,195,2008,0,5,2,0.549800797,0.450199203
1,196,1831,0,0,5,0.517995766,0.482004234
1,197,2109,1,2,5,0.740119112,0.259880888
1,198,1709,0,5,5,0.685196021,0.314803979
1,199,1236,1,5,5,0.557443366,0.442556634
1,200,1524,0,0,0,0.444225722,0.555774278
1,201,1581,0,5,5,0.58001265,0.41998735
1,202,1901,0,0,0,0.517622304,0.482377696
1,203,1353,1,2,5,0.485587583,0.514412417
1,204,1977,0,2,0,0.447876448,0.552123552
1,205,2311,1,5,5,0.626904887,0.373095113
1,206,4034,0,2,0,0.487437186,0.512562814
1,207,4496,1,0,5,0.510464058,0.489535942
1,208,3360,0,5,0,0.42732049,0.57267951
1,209,2518,0,0,0,0.734797297,0.265202703
1,210,2633,1,5,0,0.604255319,0.395744681
1,211,1823,1,0,0,0.454935622,0.545064378
1,212,1877,1,2,5,0.429473684,0.570526316
1,213,1594,1,0,0,0.656140351,0.343859649
1,214,1612,1,2,5,0.458157227,0.541842773
1,215,1802,1,0,5,0.68321513,0.31678487
1,216,1411,1,0,5,0.421686747,0.578313253
1,217,1388,1,0,5,0.444524496,0.555475504
1,218,1358,0,0,2,0.594256259,0.405743741
1,219,1781,1,5,0,0.5,0.5
1,220,1297,1,5,5,0.753564155,0.246435845
1,221,1113,1,0,5,0.717976319,0.282023681
1,222,2545,1,5,0,0.785282812,0.214717188
1,223,1569,1,2,0,1,0
1,224,2018,1,5,5,0.628243814,0.371756186
1,225,1145,0,5,0,0.503930131,0.496069869
1,226,1527,1,0,2,0.471380471,0.528619529
1,227,1212,0,5,5,0.588283828,0.411716172
1,228,1160,0,5,5,0.606896552,0.393103448
1,229,1098,0,5,5,0.590163934,0.409836066
1,230,1057,1,0,5,0.718181818,0.281818182
1,231,838,0,5,0,0.490453461,0.509546539
1,232,1373,1,5,5,0.699198835,0.300801165
1,233,1476,1,0,2,0.586734694,0.413265306
1,234,1187,1,0,5,0.714285714,0.285714286
1,235,1047,0,2,5,0.603629417,0.396370583
1,236,1063,0,5,0,0.609595484,0.390404516
1,237,861,1,2,2,0.554006969,0.445993031
1,238,1220,1,0,2,0.539344262,0.460655738
1,239,757,0,5,0,0.4332893,0.5667107
2,120,4203,1,2,4,0.6,0.4
2,121,4734,0,4,3,0.410779315,0.589220685
2,122,4187,1,2,4,0.6759016,0.3240984
2,123,2945,1,1,1,0.539143279,0.460856721
2,124,3554,0,4,2,0.568156631,0.431843369
2,125,5791,0,2,2,0.571479821,0.428520179
2,126,630,1,2,3,0,1
2,127,3815,1,2,3,0.502389654,0.497610346
2,128,5328,0,2,1,0.377718428,0.622281572
2,129,6404,1,4,3,0.365055762,0.634944238
2,130,2052,1,1,4,0.643910431,0.356089569
2,131,5112,0,3,3,0.612311455,0.387688545
2,132,2769,1,3,4,0.59310987,0.40689013
2,133,3526,1,4,3,0.363069245,0.636930755
2,134,6337,0,3,2,0.323172971,0.676827029
2,135,2655,1,2,4,0.740644038,0.259355962
2,136,2385,0,2,2,0.396678967,0.603321033
2,137,1899,0,2,2,0.387042254,0.612957746
2,138,2165,0,2,1,0.319710295,0.680289705
2,139,2011,0,2,1,0.480916031,0.519083969
2,140,4543,0,1,1,0.613051471,0.386948529
2,141,3104,1,2,4,0.423479272,0.576520728
2,142,3357,0,2,1,0.528830838,0.471169162
2,143,2669,1,1,3,0.522058824,0.477941176
2,144,3132,0,2,1,0.597516435,0.402483565
2,145,8554,0,2,2,0.580995922,0.419004078
2,146,4247,1,4,4,0.394641362,0.605358638
2,147,4917,1,2,3,0.52514758,0.47485242
2,148,5040,0,2,2,0.355291118,0.644708882
2,149,2385,0,4,1,0.404192872,0.595807128
2,150,2413,1,2,3,0.730983302,0.269016698
2,151,2459,1,2,4,0.539361224,0.460638776
2,152,4277,1,3,2,0.45001193,0.54998807
2,153,3671,0,1,2,0.528526824,0.471473176
2,154,1866,0,4,1,0.368703108,0.631296892
2,155,2340,1,2,2,0.567234848,0.432765152
2,156,4751,1,1,4,0.474636919,0.525363081
2,157,5185,0,1,1,0.506028939,0.493971061
2,158,2073,0,3,1,0.595948827,0.404051173
2,159,2031,1,1,3,0.563112392,0.436887608
2,160,1964,1,3,3,0.67311609,0.32688391
2,161,2323,0,3,1,0.318921432,0.681078568
2,162,2812,0,3,2,0.398550725,0.601449275
2,163,2225,1,1,1,0.253275109,0.746724891
2,164,1786,0,3,2,0.466405375,0.533594625
2,165,1676,1,2,1,0.448859455,0.551140545
2,166,2207,1,1,2,0.671092952,0.328907048
2,167,1493,1,1,2,0.547890154,0.452109846
2,168,5068,0,3,2,0.449738767,0.550261233
2,169,3112,0,3,4,0.44151671,0.55848329
2,170,4139,0,2,3,0.35788408,0.64211592
2,171,2312,0,4,2,0.434557682,0.565442318
2,172,2852,1,1,2,0.733993902,0.266006098
2,173,3026,0,3,4,0.545983279,0.454016721
2,174,3254,1,2,4,0.297108674,0.702891326
2,175,2383,1,1,3,0.761225346,0.238774654
2,176,2269,0,4,1,0.507097406,0.492902594
2,177,1511,1,1,4,0.577101257,0.422898743
2,178,14774,1,3,3,0.327248638,0.672751362
2,179,2133,0,3,1,0.468972533,0.531027467
2,180,3904,0,4,2,0.271516393,0.728483607
2,181,3875,1,2,2,0.494794521,0.505205479
2,182,2880,1,1,2,0.351542178,0.648457822
2,183,1806,1,1,2,0.673311185,0.326688815
2,184,2263,1,2,4,0.545735749,0.454264251
2,185,7731,0,4,2,0.375268971,0.624731029
2,186,3051,1,2,3,0.375416512,0.624583488
2,187,2542,1,2,4,0.526946108,0.473053892
2,188,3003,0,4,2,0.43406985,0.56593015
2,189,2876,0,4,4,0.371349096,0.628650904
2,190,1992,0,2,2,0.509036145,0.490963855
2,191,2447,1,2,2,0.52227217,0.47772783
2,192,4018,1,1,4,0.343952215,0.656047785
2,193,3263,0,2,3,0.398406375,0.601593625
2,194,2281,1,1,1,0.330492424,0.669507576
2,195,6951,1,2,2,0.500547817,0.499452183
2,196,3526,0,3,2,0.33522405,0.66477595
2,197,2094,0,4,2,0.393340271,0.606659729
2,198,3462,1,4,4,0.518486424,0.481513576
2,199,1916,0,2,3,0.557411273,0.442588727
2,200,4374,1,3,2,0.331858407,0.668141593
2,201,1255,0,1,4,0.588844622,0.411155378
2,202,2214,0,2,1,0.264679313,0.735320687
2,203,1485,0,4,1,0.722558923,0.277441077
2,204,1662,0,2,1,0.475330927,0.524669073
2,205,1511,1,2,3,0.50297816,0.49702184
2,206,2811,1,3,4,0.490217005,0.509782995
2,207,2105,0,4,1,0.388123515,0.611876485
2,208,1197,1,1,3,0.630743525,0.369256475
2,209,1095,1,1,2,0.632876712,0.367123288
2,210,2910,1,3,2,0.587628866,0.412371134
2,211,430,1,1,2,0,1
2,212,2373,0,4,1,0.460176991,0.539823009
2,213,1275,1,2,4,0.693333333,0.306666667
2,214,2077,1,2,2,0.49205585,0.50794415
2,215,4286,0,4,2,0.753616426,0.246383574
2,216,3626,1,4,4,0.431329288,0.568670712
2,217,2098,1,4,4,0.598188751,0.401811249
2,218,2018,1,2,2,0.373216246,0.626783754
2,219,2155,1,2,2,0.450116009,0.549883991
2,220,1312,1,1,4,0.736842105,0.263157895
2,221,2025,1,1,1,0.685048323,0.314951677
2,222,2711,1,2,1,0.389233954,0.610766046
2,223,1879,0,1,2,0.52900479,0.47099521
2,224,2481,0,4,2,0.789197904,0.210802096
2,225,1066,1,3,2,0.634146341,0.365853659
2,226,1863,0,4,3,0.801395598,0.198604402
2,227,6252,1,2,2,0.356365963,0.643634037
2,228,1516,0,2,2,0.691292876,0.308707124
2,229,1693,1,1,3,0.487891317,0.512108683
2,230,1415,0,4,2,0.73639576,0.26360424
2,231,1477,0,3,1,0.651997292,0.348002708
2,232,1115,1,2,2,0.596412556,0.403587444
2,233,2117,1,2,4,0.429404901,0.570595099
2,234,3668,0,3,1,0.461286805,0.538713195
2,235,1212,0,3,3,0.675742574,0.324257426
2,236,1658,0,4,2,0.379975875,0.620024125
2,237,1081,1,2,2,0.653098982,0.346901018
2,238,1605,0,2,2,0.809968847,0.190031153
2,239,2735,0,4,4,0.841681901,0.158318099
3,120,4777,1,0,3,0.734354713,0.265645287
3,121,7090,1,1,3,0.794202899,0.205797101
3,122,4338,0,4,1,0.313909774,0.686090226
3,123,11097,1,3,3,0.503531786,0.496468214
3,124,5289,1,3,3,0.659453994,0.340546006
3,125,3754,0,3,2,0.24405436,0.75594564
3,126,3146,1,1,3,0.614206128,0.385793872
3,127,2635,0,5,4,0.377657357,0.622342643
3,128,3422,1,0,2,0.5,0.5
3,129,9677,0,5,3,0.542799275,0.457200725
3,130,2342,1,0,1,0.556362084,0.443637916
3,131,2643,0,4,2,0.402571711,0.597428289
3,132,2593,1,3,4,0.617521368,0.382478632
3,133,2975,1,0,1,0.713034692,0.286965308
3,134,3094,1,3,3,0.581805604,0.418194396
3,135,2419,0,2,0,0.367328103,0.632671897
3,136,9847,0,4,3,0.678512397,0.321487603
3,137,2667,0,3,1,0.345706787,0.654293213
3,138,2451,0,2,0,0.415340677,0.584659323
3,139,1832,1,0,1,0.714519651,0.285480349
3,140,4519,1,1,3,0.537729586,0.462270414
3,141,2357,1,1,3,0.563073949,0.436926051
3,142,2320,1,1,3,0.640086207,0.359913793
3,143,3029,1,1,4,0.801584681,0.198415319
3,144,3476,1,2,5,0.590939374,0.409060626
3,145,2531,0,3,0,0.290713324,0.709286676
3,146,4449,1,3,3,0.667407957,0.332592043
3,147,2778,0,4,0,0.308763309,0.691236691
3,148,3198,0,4,0,0.319944598,0.680055402
3,149,2604,0,3,0,0.32572432,0.67427568
3,150,1736,1,0,4,0.735599078,0.264400922
3,151,1528,1,0,3,0.672120419,0.327879581
3,152,7987,1,0,0,0.330941704,0.669058296
3,153,1808,1,1,2,0.72289823,0.27710177
3,154,7586,0,3,3,0.736883733,0.263116267
3,155,2152,0,3,0,0.326208178,0.673791822
3,156,5162,0,3,4,0.368520462,0.631479538
3,157,4705,0,3,1,0.607438895,0.392561105
3,158,8093,1,3,5,0.544287711,0.455712289
3,159,8516,1,1,3,0.438498789,0.561501211
3,160,8523,0,4,3,0.640182978,0.359817022
3,161,2491,0,3,1,0.362030905,0.637969095
3,162,2304,1,0,2,0.672163918,0.327836082
3,163,2587,0,4,1,0.357943564,0.642056436
3,164,2710,0,5,2,0.472064777,0.527935223
3,165,4325,0,2,1,0.288279046,0.711720954
3,166,2295,0,2,1,0.369975787,0.630024213
3,167,2445,1,3,2,0.641308793,0.358691207
3,168,3839,0,4,3,0.616412724,0.383587276
3,169,2748,0,4,1,0.498544396,0.501455604
3,170,2838,0,2,2,0.265379976,0.734620024
3,171,5352,0,4,5,0.148355755,0.851644245
3,172,3472,1,2,4,0.735023041,0.264976959
3,173,1811,1,3,3,0.665930425,0.334069575
3,174,3039,0,2,0,0.373149062,0.626850938
3,175,2841,0,1,1,0.422046055,0.577953945
3,176,11103,0,3,1,0.572379684,0.427620316
3,177,1573,1,2,5,0.656071202,0.343928798
3,178,1916,0,4,0,0.348643006,0.651356994
3,179,3020,0,1,0,0.528660095,0.471339905
3,180,3972,0,5,3,0.224639514,0.775360486
3,181,3019,1,3,3,0.523683339,0.476316661
3,182,6740,0,2,3,0.38483965,0.61516035
3,183,2329,0,3,3,0.431086303,0.568913697
3,184,4697,1,3,5,0.541072641,0.458927359
3,185,6004,1,1,3,0.463524317,0.536475683
3,186,2018,0,3,0,0.329038652,0.670961348
3,187,2470,0,1,4,0.446768061,0.553231939
3,188,2635,0,4,4,0.38005923,0.61994077
3,189,1999,0,3,1,0.376188094,0.623811906
3,190,3486,1,2,3,0.709122203,0.290877797
3,191,1772,0,3,3,0.360045147,0.639954853
3,192,3926,0,3,1,0.307105109,0.692894891
3,193,2001,1,0,3,0.557721139,0.442278861
3,194,2195,1,4,5,0.70840682,0.29159318
3,195,2002,1,0,4,0.678983834,0.321016166
3,196,1932,0,1,0,0.343091335,0.656908665
3,197,2868,0,2,5,0.405144695,0.594855305
3,198,2314,1,1,2,0.710019268,0.289980732
3,199,2149,0,3,4,0.396463471,0.603536529
3,200,4482,0,1,2,0.561235357,0.438764643
3,201,2049,0,2,3,0.335868929,0.664131071
3,202,2621,1,3,2,0.490270889,0.509729111
3,203,3313,1,3,3,0.649122807,0.350877193
3,204,1616,1,4,3,0.734529703,0.265470297
3,205,1869,0,5,2,0.451578384,0.548421616
3,206,4355,0,3,1,0.552510308,0.447489692
3,207,1976,1,1,3,0.726720648,0.273279352
3,208,1653,1,1,3,0.647912886,0.352087114
3,209,2198,1,2,4,0.605515588,0.394484412
3,210,1692,0,3,1,0.343815514,0.656184486
3,211,1836,1,0,3,0.61298377,0.38701623
3,212,1472,0,3,3,0.335597826,0.664402174
3,213,4448,0,5,2,0.572841727,0.427158273
3,214,1249,1,1,4,0.586374696,0.413625304
3,215,5278,1,2,2,0.584483103,0.415516897
3,216,2021,1,0,3,0.674913409,0.325086591
3,217,7385,0,3,3,0.709851124,0.290148876
3,218,2576,1,4,3,0.569099379,0.430900621
3,219,1866,0,2,1,0.304394427,0.695605573
3,220,4400,0,3,3,0.513747833,0.486252167
3,221,1694,0,1,0,0.290436836,0.709563164
3,222,2222,0,5,4,0.359135914,0.640864086
3,223,1475,1,1,4,0.629830508,0.370169492
3,224,4503,1,3,4,0.686466341,0.313533659
3,225,1636,0,2,1,0.317848411,0.682151589
3,226,1509,1,0,2,0.577866137,0.422133863
3,227,1361,1,4,1,0.634827333,0.365172667
3,228,1715,1,1,1,0.657725948,0.342274052
3,229,2088,0,4,2,0.39559387,0.60440613
3,230,1992,0,3,1,0.368112544,0.631887456
3,231,2412,0,5,2,0.459299682,0.540700318
3,232,2200,0,3,0,0.269090909,0.730909091
3,233,3664,1,2,5,0.612991266,0.387008734
3,234,9602,0,4,4,0.446081572,0.553918428
3,235,2676,1,3,4,0.377055306,0.622944694
3,236,1788,0,0,0,0.361297539,0.638702461
3,237,1656,1,0,4,0.631038647,0.368961353
3,238,1366,1,1,2,0.623718887,0.376281113
3,239,3515,1,3,3,0.522299306,0.477700694
4,120,5222,0,1,1,0.536224741,0.463775259
4,121,3005,0,5,1,0.422338569,0.577661431
4,122,4264,1,1,1,0.707972028,0.292027972
4,123,3576,1,4,5,0.712982165,0.287017835
4,124,4101,0,5,5,0.30827849,0.69172151
4,125,3769,1,1,5,0.628660436,0.371339564
4,126,5630,1,1,1,0.623041475,0.376958525
4,127,7975,0,4,1,0.397666505,0.602333495
4,128,3312,1,1,5,0.807816092,0.192183908
4,129,6307,1,1,2,0.74835717,0.25164283
4,130,2421,1,1,5,0.663753213,0.336246787
4,131,3952,0,5,3,0.378401853,0.621598147
4,132,3593,1,1,1,0.556300268,0.443699732
4,133,2755,0,5,1,0.516129032,0.483870968
4,134,2761,0,2,1,0.322255791,0.677744209
4,135,2862,1,3,5,0.664950866,0.335049134
4,136,3387,0,1,1,0.481879729,0.518120271
4,137,7527,1,4,5,0.647973179,0.352026821
4,138,2628,1,1,1,0.611059908,0.388940092
4,139,2234,1,1,1,0.5717322,0.4282678
4,140,7720,1,4,5,0.592444717,0.407555283
4,141,2831,1,1,5,0.729543497,0.270456503
4,142,9213,0,1,1,0.561909101,0.438090899
4,143,2965,1,1,5,0.635670005,0.364329995
4,144,2774,0,1,1,0.415571776,0.584428224
4,145,5143,1,1,1,0.428431612,0.571568388
4,146,2852,1,1,5,0.707251567,0.292748433
4,147,4989,1,1,4,0.693583052,0.306416948
4,148,3957,0,4,1,0.499036078,0.500963922
4,149,2622,1,1,5,0.708333333,0.291666667
4,150,3354,0,5,1,0.511329756,0.488670244
4,151,1733,0,5,1,0.351413733,0.648586267
4,152,3966,1,1,1,0.57260435,0.42739565
4,153,5645,1,1,1,0.714815502,0.285184498
4,154,7195,1,1,1,0.65199224,0.34800776
4,155,1676,0,5,1,0.329952267,0.670047733
4,156,1211,0,5,4,0.446738233,0.553261767
4,157,1440,0,1,1,0.357638889,0.642361111
4,158,3679,1,1,2,0.48377752,0.51622248
4,159,2146,1,1,1,0.771727749,0.228272251
4,160,2987,0,1,1,0.270691334,0.729308666
4,161,1400,0,1,1,0.474285714,0.525714286
4,162,1921,0,1,1,0.321707444,0.678292556
4,163,5268,1,5,5,0.334646445,0.665353555
4,164,5303,1,1,5,0.565368142,0.434631858
4,165,1447,0,5,1,0.342778162,0.657221838
4,166,1275,1,1,4,0.64,0.36
4,167,2740,1,1,2,0.568081991,0.431918009
4,168,1491,0,1,1,0.384976526,0.615023474
4,169,1521,1,4,5,0.621301775,0.378698225
4,170,1373,1,1,1,0.638018937,0.361981063
4,171,1781,0,4,1,0.435710275,0.564289725
4,172,2364,0,5,1,0.538071066,0.461928934
4,173,3183,0,5,4,0.508953817,0.491046183
4,174,2299,0,1,1,0.372335798,0.627664202
4,175,1407,0,5,1,0.444633731,0.555366269
4,176,1452,0,5,3,0.337465565,0.662534435
4,177,1164,1,1,5,0.663230241,0.336769759
4,178,2983,0,3,1,0.427086825,0.572913175
4,179,1923,0,1,1,0.465938638,0.534061362
4,180,876,1,1,5,0.5456621,0.4543379
4,181,2857,0,1,1,0.487224361,0.512775639
4,182,2844,0,1,1,0.401975684,0.598024316
4,183,2683,0,5,1,0.391863844,0.608136156
4,184,1196,0,1,1,0.488294314,0.511705686
4,185,1227,1,1,1,0.641401793,0.358598207
4,186,1266,0,5,1,0.403633491,0.596366509
4,187,1336,0,5,1,0.453781513,0.546218487
4,188,2497,0,5,1,0.433319984,0.566680016
4,189,1481,0,5,1,0.410533423,0.589466577
4,190,2890,1,3,1,0.566435986,0.433564014
4,191,1645,1,1,5,0.567173252,0.432826748
4,192,1103,0,2,1,0.3454039,0.6545961
4,193,2478,0,1,1,0.505649718,0.494350282
4,194,1333,1,1,5,0.707259953,0.292740047
4,195,1416,0,1,1,0.295903955,0.704096045
4,196,1183,1,1,4,0.646661031,0.353338969
4,197,2441,1,1,1,0.597705858,0.402294142
4,198,1500,1,1,2,0.690666667,0.309333333
4,199,1450,1,1,5,0.60137931,0.39862069
4,200,1562,1,1,5,0.590268886,0.409731114
4,201,1767,1,1,1,0.457838144,0.542161856
4,202,888,1,1,5,0.509009009,0.490990991
4,203,1439,0,2,1,0.439824945,0.560175055
4,204,1676,0,5,1,0.213603819,0.786396181
4,205,1546,1,3,5,0.637774903,0.362225097
4,206,1249,0,5,1,0.448243115,0.551756885
4,207,1145,0,5,1,0.375545852,0.624454148
4,208,1512,0,1,3,0.197751323,0.802248677
4,209,1367,1,1,5,0.678127286,0.321872714
4,210,1522,0,5,1,0.329571106,0.670428894
4,211,1074,0,1,1,0.467411546,0.532588454
4,212,934,0,5,4,0.395074946,0.604925054
4,213,1556,1,1,4,0.749837134,0.250162866
4,214,1114,1,1,5,0.574506284,0.425493716
4,215,1621,1,1,3,0.6273905,0.3726095
4,216,2184,1,1,1,0.489010989,0.510989011
4,217,1325,0,4,1,0.446792453,0.553207547
4,218,1246,1,1,1,0.585874799,0.414125201
4,219,1597,1,1,1,0.625547902,0.374452098
4,220,2734,0,5,5,0.439648866,0.560351134
4,221,1054,1,1,5,0.596774194,0.403225806
4,222,4260,0,2,1,0.567605634,0.432394366
4,223,1232,1,1,1,0.68262987,0.31737013
4,224,1732,1,1,1,0.684757506,0.315242494
4,225,843,1,1,5,0.510083037,0.489916963
4,226,1250,0,1,1,0.4384,0.5616
4,227,1576,0,1,1,0.406091371,0.593908629
4,228,1219,1,5,5,0.653814602,0.346185398
4,229,1461,1,1,1,0.672826831,0.327173169
4,230,2581,1,1,1,0.678806664,0.321193336
4,231,985,0,5,1,0.378680203,0.621319797
4,232,961,0,5,1,0.252861602,0.747138398
4,233,978,0,5,1,0.502628812,0.497371188
4,234,4419,1,1,1,0.517085313,0.482914687
4,235,1302,1,1,1,0.67281106,0.32718894
4,236,1153,0,1,1,0.363399827,0.636600173
4,237,1033,1,1,5,0.574056147,0.425943853
4,238,957,0,5,4,0.326018809,0.673981191
4,239,1271,0,1,1,0.225806452,0.774193548
5,120,4573,1,0,2,0.49095675,0.50904325
